ID,Year,Area code,Area name,SOC code,Occupational title,Employment,Average wage,25th Percentile,50th Percentile,75th Percentile,Annual wage
4758,2017,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",49-3051,Motorboat Mechanics & Service Technicians,359,$25.97,$20.56,$25.64,$30.66,$54012.00
4759,2017,45104,"Tacoma-Lakewood, WA Metropolitan Division",49-3051,Motorboat Mechanics & Service Technicians,148,$19.87,$14.38,$18.34,$23.59,$41322.00
4760,2017,49420,"Yakima, WA",49-3051,Motorboat Mechanics & Service Technicians,,$16.80,$11.93,$14.35,$20.88,$34947.00
4761,2017,530001,Northwestern WA Nonmetropolitan Area (NMA),49-3051,Motorboat Mechanics & Service Technicians,65,$19.46,$15.17,$19.94,$23.26,$40471.00
4762,2017,53,Washington State,53-5022,Motorboat Operators,133,$26.14,$21.87,$24.36,$30.77,$54375.00
4763,2017,38900,"Portland-Vancouver-Hillsboro, OR-WA",53-5022,Motorboat Operators,,$21.42,$17.71,$19.75,$24.20,$44558.00
4764,2017,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",53-5022,Motorboat Operators,,$24.49,$21.44,$23.35,$25.43,$50935.00
4765,2017,53,Washington State,49-3052,Motorcycle Mechanics,335,$21.35,$16.90,$20.98,$24.89,$44393.00
4766,2017,14740,"Bremerton-Silverdale, WA",49-3052,Motorcycle Mechanics,20,$21.35,$18.24,$21.38,$24.34,$44383.00
4767,2017,38900,"Portland-Vancouver-Hillsboro, OR-WA",49-3052,Motorcycle Mechanics,93,$16.73,$12.40,$16.73,$21.50,$34805.00
4768,2017,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",49-3052,Motorcycle Mechanics,95,$23.90,$21.11,$24.16,$27.94,$49704.00
4769,2017,44060,"Spokane-Spokane Valley, WA",49-3052,Motorcycle Mechanics,45,$19.50,$14.29,$18.45,$22.94,$40552.00
4770,2017,530003,Central WA Nonmetropolitan Area (NMA),49-3052,Motorcycle Mechanics,11,$16.33,$13.72,$16.47,$18.96,$33954.00
4771,2017,53,Washington State,27-1014,Multimedia Artists & Animators,1798,$37.06,$25.80,$37.12,$45.91,$77092.00
4772,2017,38900,"Portland-Vancouver-Hillsboro, OR-WA",27-1014,Multimedia Artists & Animators,956,$36.21,$23.87,$29.60,$47.65,$75320.00
4773,2017,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",27-1014,Multimedia Artists & Animators,1603,$37.51,$26.72,$37.76,$46.14,$78014.00
4774,2017,44060,"Spokane-Spokane Valley, WA",27-1014,Multimedia Artists & Animators,,$29.54,$22.46,$25.44,$35.48,$61437.00
4775,2017,45104,"Tacoma-Lakewood, WA Metropolitan Division",27-1014,Multimedia Artists & Animators,,$34.90,$22.57,$28.59,$41.01,$72596.00
4776,2017,53,Washington State,51-4081,"Multiple Machine Tool Setters/Oprs/Tenders, Metal/Plastic",770,$20.46,$16.18,$18.64,$23.43,$42555.00
4777,2017,13380,"Bellingham, WA",51-4081,"Multiple Machine Tool Setters/Oprs/Tenders, Metal/Plastic",,$19.14,$16.17,$18.33,$22.45,$39818.00
4778,2017,38900,"Portland-Vancouver-Hillsboro, OR-WA",51-4081,"Multiple Machine Tool Setters/Oprs/Tenders, Metal/Plastic",733,$17.64,$14.64,$17.55,$20.12,$36684.00
4779,2017,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",51-4081,"Multiple Machine Tool Setters/Oprs/Tenders, Metal/Plastic",552,$21.40,$16.59,$18.91,$24.56,$44505.00
4780,2017,44060,"Spokane-Spokane Valley, WA",51-4081,"Multiple Machine Tool Setters/Oprs/Tenders, Metal/Plastic",73,$19.19,$15.05,$20.48,$23.43,$39920.00
4781,2017,45104,"Tacoma-Lakewood, WA Metropolitan Division",51-4081,"Multiple Machine Tool Setters/Oprs/Tenders, Metal/Plastic",,$16.22,$13.89,$15.99,$18.18,$33744.00
4782,2017,53,Washington State,25-4013,Museum Technicians & Conservators,295,$20.65,$13.37,$20.08,$25.09,$42956.00
4783,2017,38900,"Portland-Vancouver-Hillsboro, OR-WA",25-4013,Museum Technicians & Conservators,,$18.70,$16.40,$18.81,$22.07,$38895.00
4784,2017,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",25-4013,Museum Technicians & Conservators,130,$24.12,$19.37,$22.91,$27.51,$50166.00
4785,2017,45104,"Tacoma-Lakewood, WA Metropolitan Division",25-4013,Museum Technicians & Conservators,71,$16.16,$11.03,$12.22,$19.90,$33630.00
4786,2017,530001,Northwestern WA Nonmetropolitan Area (NMA),25-4013,Museum Technicians & Conservators,10,$14.53,$12.23,$14.56,$17.06,$30227.00
4787,2017,53,Washington State,27-2041,Music Directors & Composers,196,$29.80,$14.99,$26.13,$39.67,$61994.00
4788,2017,38900,"Portland-Vancouver-Hillsboro, OR-WA",27-2041,Music Directors & Composers,256,$22.95,$11.39,$22.14,$30.64,$47726.00
4789,2017,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",27-2041,Music Directors & Composers,115,$33.06,$19.93,$32.78,$43.33,$68768.00
4790,2017,44060,"Spokane-Spokane Valley, WA",27-2041,Music Directors & Composers,22,,,,,
4791,2017,45104,"Tacoma-Lakewood, WA Metropolitan Division",27-2041,Music Directors & Composers,23,,,,,
4792,2017,53,Washington State,49-9063,Musical Instrument Repairers & Tuners,330,$19.50,$15.14,$19.91,$23.26,$40562.00
4793,2017,38900,"Portland-Vancouver-Hillsboro, OR-WA",49-9063,Musical Instrument Repairers & Tuners,83,$18.36,$12.78,$18.53,$23.62,$38190.00
4794,2017,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",49-9063,Musical Instrument Repairers & Tuners,,$17.38,$14.32,$17.16,$20.48,$36143.00
4795,2017,45104,"Tacoma-Lakewood, WA Metropolitan Division",49-9063,Musical Instrument Repairers & Tuners,123,$21.25,$19.79,$22.34,$24.80,$44221.00
4796,2017,53,Washington State,27-2042,Musicians & Singers,1067,$33.51,$19.77,$33.53,$45.35,
4797,2017,38900,"Portland-Vancouver-Hillsboro, OR-WA",27-2042,Musicians & Singers,1014,$24.46,$9.85,$21.56,$28.43,
4798,2017,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",27-2042,Musicians & Singers,601,$34.87,$25.28,$35.18,$43.56,
4799,2017,44060,"Spokane-Spokane Valley, WA",27-2042,Musicians & Singers,140,,,,,
4800,2017,45104,"Tacoma-Lakewood, WA Metropolitan Division",27-2042,Musicians & Singers,121,$48.23,$29.84,$53.49,$60.58,
4801,2017,53,Washington State,11-9121,Natural Sciences Managers,1835,$68.38,$50.19,$61.00,$83.04,$142237.00
4802,2017,13380,"Bellingham, WA",11-9121,Natural Sciences Managers,14,$50.78,$45.78,$50.19,$54.37,$105614.00
4803,2017,14740,"Bremerton-Silverdale, WA",11-9121,Natural Sciences Managers,26,$58.58,$50.19,$56.53,$62.82,$121859.00
4804,2017,34580,"Mount Vernon-Anacortes, WA",11-9121,Natural Sciences Managers,19,$52.48,$45.94,$55.41,$58.71,$109155.00
4805,2017,36500,"Olympia-Tumwater, WA",11-9121,Natural Sciences Managers,69,$53.96,$45.77,$50.48,$57.58,$112226.00
4806,2017,38900,"Portland-Vancouver-Hillsboro, OR-WA",11-9121,Natural Sciences Managers,694,$62.09,$46.77,$55.38,$65.23,$129145.00
4807,2017,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",11-9121,Natural Sciences Managers,1107,$74.24,$52.88,$65.56,$92.08,$154400.00
4808,2017,44060,"Spokane-Spokane Valley, WA",11-9121,Natural Sciences Managers,59,$55.13,$44.40,$48.33,$58.44,$114685.00
4809,2017,45104,"Tacoma-Lakewood, WA Metropolitan Division",11-9121,Natural Sciences Managers,61,$56.87,$42.50,$56.90,$66.99,$118288.00
4810,2017,47460,"Walla Walla, WA",11-9121,Natural Sciences Managers,38,$51.97,$46.96,$53.85,$53.86,$108083.00
4811,2017,48300,"Wenatchee, WA",11-9121,Natural Sciences Managers,23,$48.84,$38.33,$46.95,$57.11,$101573.00
4812,2017,49420,"Yakima, WA",11-9121,Natural Sciences Managers,,$51.99,$42.17,$47.43,$67.85,$108134.00
4813,2017,530004,Eastern WA Nonmetropolitan Area (NMA),11-9121,Natural Sciences Managers,35,$46.43,$31.18,$41.81,$57.58,$96573.00
4814,2017,53,Washington State,15-1142,Network & Computer Systems Administrators,9082,$43.22,$32.77,$41.94,$50.94,$89892.00
4815,2017,13380,"Bellingham, WA",15-1142,Network & Computer Systems Administrators,115,$34.93,$27.53,$33.75,$39.59,$72637.00
4816,2017,14740,"Bremerton-Silverdale, WA",15-1142,Network & Computer Systems Administrators,118,$37.21,$32.09,$36.95,$44.08,$77416.00
4817,2017,28420,"Kennewick-Richland, WA",15-1142,Network & Computer Systems Administrators,233,$41.99,$32.50,$42.19,$50.13,$87350.00
4818,2017,30300,"Lewiston, ID-WA",15-1142,Network & Computer Systems Administrators,55,$27.60,$22.68,$27.58,$33.44,$57417.00
4819,2017,31020,"Longview, WA",15-1142,Network & Computer Systems Administrators,51,$39.12,$32.66,$37.07,$45.17,$81355.00
4820,2017,34580,"Mount Vernon-Anacortes, WA",15-1142,Network & Computer Systems Administrators,108,$34.88,$28.37,$34.95,$40.19,$72535.00
4821,2017,36500,"Olympia-Tumwater, WA",15-1142,Network & Computer Systems Administrators,229,$37.98,$32.70,$37.53,$44.39,$79006.00
4822,2017,38900,"Portland-Vancouver-Hillsboro, OR-WA",15-1142,Network & Computer Systems Administrators,2469,$39.59,$31.04,$37.77,$46.65,$82348.00
4823,2017,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",15-1142,Network & Computer Systems Administrators,6405,$46.40,$35.91,$45.30,$55.12,$96515.00
4824,2017,44060,"Spokane-Spokane Valley, WA",15-1142,Network & Computer Systems Administrators,419,$32.22,$25.03,$31.17,$39.01,$67037.00
4825,2017,45104,"Tacoma-Lakewood, WA Metropolitan Division",15-1142,Network & Computer Systems Administrators,495,$36.47,$28.69,$35.37,$42.51,$75847.00
4826,2017,47460,"Walla Walla, WA",15-1142,Network & Computer Systems Administrators,30,$35.02,$28.27,$35.05,$40.75,$72829.00
4827,2017,48300,"Wenatchee, WA",15-1142,Network & Computer Systems Administrators,101,$39.67,$29.95,$39.53,$47.39,$82510.00
4828,2017,49420,"Yakima, WA",15-1142,Network & Computer Systems Administrators,147,$31.67,$26.59,$30.28,$36.55,$65872.00
4829,2017,530001,Northwestern WA Nonmetropolitan Area (NMA),15-1142,Network & Computer Systems Administrators,113,$31.92,$27.04,$32.53,$36.60,$66389.00
4830,2017,530002,Southwestern WA Nonmetropolitan Area (NMA),15-1142,Network & Computer Systems Administrators,71,$31.05,$25.42,$30.75,$37.33,$64586.00
4831,2017,530003,Central WA Nonmetropolitan Area (NMA),15-1142,Network & Computer Systems Administrators,48,$30.84,$23.05,$29.28,$38.92,$64161.00
4832,2017,530004,Eastern WA Nonmetropolitan Area (NMA),15-1142,Network & Computer Systems Administrators,35,$37.47,$30.09,$35.59,$40.95,$77943.00
4833,2017,53,Washington State,43-4141,New Accounts Clerks,630,$20.56,$16.26,$18.66,$22.40,$42784.00
4834,2017,28420,"Kennewick-Richland, WA",43-4141,New Accounts Clerks,38,$19.55,$14.97,$17.88,$20.39,$40670.00
4835,2017,38900,"Portland-Vancouver-Hillsboro, OR-WA",43-4141,New Accounts Clerks,377,$19.23,$16.04,$18.61,$22.27,$39996.00
4836,2017,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",43-4141,New Accounts Clerks,252,$24.80,$18.26,$21.04,$24.74,$51596.00
4837,2017,44060,"Spokane-Spokane Valley, WA",43-4141,New Accounts Clerks,62,$19.22,$15.21,$20.27,$23.08,$39976.00
4838,2017,45104,"Tacoma-Lakewood, WA Metropolitan Division",43-4141,New Accounts Clerks,90,$17.60,$14.98,$17.32,$19.62,$36616.00
4839,2017,53,Washington State,39-2021,Nonfarm Animal Caretakers,4475,$13.87,$11.01,$12.07,$14.62,$28843.00
4840,2017,13380,"Bellingham, WA",39-2021,Nonfarm Animal Caretakers,174,$13.66,$10.83,$11.80,$13.72,$28421.00
4841,2017,14740,"Bremerton-Silverdale, WA",39-2021,Nonfarm Animal Caretakers,110,$13.35,$11.21,$12.43,$14.70,$27764.00
4842,2017,28420,"Kennewick-Richland, WA",39-2021,Nonfarm Animal Caretakers,121,$13.25,$11.15,$12.25,$15.60,$27569.00
4843,2017,30300,"Lewiston, ID-WA",39-2021,Nonfarm Animal Caretakers,33,$10.01,$9.20,$10.09,$11.14,$20820.00
4844,2017,31020,"Longview, WA",39-2021,Nonfarm Animal Caretakers,59,$14.39,$11.01,$12.14,$14.61,$29931.00
4845,2017,34580,"Mount Vernon-Anacortes, WA",39-2021,Nonfarm Animal Caretakers,67,$12.30,$10.73,$11.62,$12.66,$25576.00
4846,2017,36500,"Olympia-Tumwater, WA",39-2021,Nonfarm Animal Caretakers,174,$13.37,$10.98,$11.98,$14.66,$27826.00
4847,2017,38900,"Portland-Vancouver-Hillsboro, OR-WA",39-2021,Nonfarm Animal Caretakers,1599,$14.19,$10.85,$11.94,$14.24,$29500.00
4848,2017,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",39-2021,Nonfarm Animal Caretakers,2340,$14.14,$11.08,$12.15,$14.73,$29418.00
4849,2017,44060,"Spokane-Spokane Valley, WA",39-2021,Nonfarm Animal Caretakers,312,$13.02,$10.67,$11.59,$12.80,$27086.00
4850,2017,45104,"Tacoma-Lakewood, WA Metropolitan Division",39-2021,Nonfarm Animal Caretakers,464,$13.21,$10.96,$12.02,$14.23,$27487.00
4851,2017,47460,"Walla Walla, WA",39-2021,Nonfarm Animal Caretakers,36,$13.98,$10.85,$11.73,$14.53,$29079.00
4852,2017,48300,"Wenatchee, WA",39-2021,Nonfarm Animal Caretakers,43,$12.80,$11.38,$12.48,$14.02,$26624.00
4853,2017,49420,"Yakima, WA",39-2021,Nonfarm Animal Caretakers,39,$12.04,$10.76,$11.56,$12.42,$25042.00
4854,2017,530001,Northwestern WA Nonmetropolitan Area (NMA),39-2021,Nonfarm Animal Caretakers,210,$14.26,$11.58,$13.24,$15.28,$29644.00
4855,2017,530002,Southwestern WA Nonmetropolitan Area (NMA),39-2021,Nonfarm Animal Caretakers,54,$13.66,$10.28,$11.38,$12.68,$28411.00
4856,2017,530004,Eastern WA Nonmetropolitan Area (NMA),39-2021,Nonfarm Animal Caretakers,27,$12.07,$10.68,$11.40,$12.13,$25104.00
4857,2017,53,Washington State,17-2161,Nuclear Engineers,1423,$47.11,$37.45,$46.90,$55.09,$97973.00
4858,2017,28420,"Kennewick-Richland, WA",17-2161,Nuclear Engineers,540,$54.64,$44.33,$54.74,$61.69,$113669.00
4859,2017,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",17-2161,Nuclear Engineers,,$55.12,$47.32,$55.72,$62.32,$114651.00
4860,2017,53,Washington State,29-2033,Nuclear Medicine Technologists,376,$44.07,$39.04,$44.40,$49.41,$91674.00
4861,2017,28420,"Kennewick-Richland, WA",29-2033,Nuclear Medicine Technologists,12,$38.18,$33.30,$38.00,$44.29,$79401.00
4862,2017,38900,"Portland-Vancouver-Hillsboro, OR-WA",29-2033,Nuclear Medicine Technologists,85,$42.74,$39.34,$43.63,$47.56,$88900.00
4863,2017,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",29-2033,Nuclear Medicine Technologists,133,$45.64,$41.01,$45.87,$51.00,$94925.00
4864,2017,44060,"Spokane-Spokane Valley, WA",29-2033,Nuclear Medicine Technologists,40,$39.92,$34.71,$39.89,$45.94,$83016.00
4865,2017,45104,"Tacoma-Lakewood, WA Metropolitan Division",29-2033,Nuclear Medicine Technologists,75,$44.94,$40.59,$45.19,$49.80,$93487.00
4866,2017,47460,"Walla Walla, WA",29-2033,Nuclear Medicine Technologists,12,$41.83,$36.92,$42.98,$47.55,$87006.00
4867,2017,49420,"Yakima, WA",29-2033,Nuclear Medicine Technologists,,$45.29,$38.99,$45.32,$51.29,$94206.00
4868,2017,53,Washington State,19-4051,Nuclear Technicians,42,$33.96,$24.82,$32.40,$43.35,$70652.00
4869,2017,28420,"Kennewick-Richland, WA",19-4051,Nuclear Technicians,33,$34.70,$25.65,$33.82,$43.72,$72181.00
4870,2017,53,Washington State,29-1151,Nurse Anesthetists,572,$91.38,$78.95,$89.46,$99.21,$190082.00
4871,2017,38900,"Portland-Vancouver-Hillsboro, OR-WA",29-1151,Nurse Anesthetists,237,$90.73,$70.27,$79.28,$99.87,$188715.00
4872,2017,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",29-1151,Nurse Anesthetists,,$88.05,$82.39,$89.68,$96.97,$183156.00
4873,2017,44060,"Spokane-Spokane Valley, WA",29-1151,Nurse Anesthetists,,$107.95,$85.65,$95.21,,$224522.00
4874,2017,45104,"Tacoma-Lakewood, WA Metropolitan Division",29-1151,Nurse Anesthetists,29,$98.55,$71.58,$89.76,,$204978.00
4875,2017,530001,Northwestern WA Nonmetropolitan Area (NMA),29-1151,Nurse Anesthetists,,$138.02,,,,$287093.00
4876,2017,530003,Central WA Nonmetropolitan Area (NMA),29-1151,Nurse Anesthetists,13,$88.98,$72.90,$80.92,$95.44,$185080.00
4877,2017,530004,Eastern WA Nonmetropolitan Area (NMA),29-1151,Nurse Anesthetists,26,$37.21,$27.15,$29.58,$36.72,$77406.00
4878,2017,53,Washington State,29-1161,Nurse Midwives,89,$47.78,$41.67,$47.28,$54.75,$99370.00
4879,2017,36500,"Olympia-Tumwater, WA",29-1161,Nurse Midwives,23,$44.30,$40.55,$44.66,$48.76,$92140.00
4880,2017,38900,"Portland-Vancouver-Hillsboro, OR-WA",29-1161,Nurse Midwives,74,$54.92,$44.25,$55.98,$68.37,$114236.00
4881,2017,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",29-1161,Nurse Midwives,30,$48.58,$42.66,$48.56,$56.41,$101041.00
4882,2017,53,Washington State,29-1171,Nurse Practitioners,2663,$52.29,$44.44,$52.18,$59.83,$108757.00
4883,2017,13380,"Bellingham, WA",29-1171,Nurse Practitioners,63,$45.88,$41.05,$47.38,$55.81,$95441.00
4884,2017,14740,"Bremerton-Silverdale, WA",29-1171,Nurse Practitioners,58,$52.08,$44.91,$54.43,$60.59,$108322.00
4885,2017,28420,"Kennewick-Richland, WA",29-1171,Nurse Practitioners,94,$53.90,$45.28,$51.55,$61.20,$112119.00
4886,2017,30300,"Lewiston, ID-WA",29-1171,Nurse Practitioners,41,$49.63,$40.75,$47.90,$58.46,$103218.00
4887,2017,31020,"Longview, WA",29-1171,Nurse Practitioners,36,$54.10,$44.20,$53.18,$66.39,$112524.00
4888,2017,34580,"Mount Vernon-Anacortes, WA",29-1171,Nurse Practitioners,65,$44.45,$41.24,$45.41,$49.83,$92474.00
4889,2017,36500,"Olympia-Tumwater, WA",29-1171,Nurse Practitioners,75,$50.00,$44.32,$48.84,$57.32,$103998.00
4890,2017,38900,"Portland-Vancouver-Hillsboro, OR-WA",29-1171,Nurse Practitioners,1047,$55.43,$48.64,$56.48,$63.40,$115289.00
4891,2017,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",29-1171,Nurse Practitioners,1374,$52.84,$46.03,$53.96,$60.29,$109912.00
4892,2017,44060,"Spokane-Spokane Valley, WA",29-1171,Nurse Practitioners,183,$56.01,$42.74,$49.53,$58.86,$116494.00
4893,2017,45104,"Tacoma-Lakewood, WA Metropolitan Division",29-1171,Nurse Practitioners,211,$56.20,$44.97,$53.36,$61.35,$116909.00
4894,2017,47460,"Walla Walla, WA",29-1171,Nurse Practitioners,15,$57.74,$51.70,$57.38,$63.62,$120099.00
4895,2017,48300,"Wenatchee, WA",29-1171,Nurse Practitioners,52,$52.24,$43.32,$50.95,$60.85,$108656.00
4896,2017,49420,"Yakima, WA",29-1171,Nurse Practitioners,90,$49.29,$44.49,$49.19,$55.76,$102499.00
4897,2017,530001,Northwestern WA Nonmetropolitan Area (NMA),29-1171,Nurse Practitioners,42,$47.44,$42.56,$47.33,$54.56,$98682.00
4898,2017,530002,Southwestern WA Nonmetropolitan Area (NMA),29-1171,Nurse Practitioners,60,$47.53,$37.15,$44.10,$50.58,$98864.00
4899,2017,530003,Central WA Nonmetropolitan Area (NMA),29-1171,Nurse Practitioners,45,$52.16,$46.26,$53.65,$59.58,$108494.00
4900,2017,530004,Eastern WA Nonmetropolitan Area (NMA),29-1171,Nurse Practitioners,43,$50.44,$42.59,$48.69,$61.20,$104909.00
4901,2017,53,Washington State,29-2061,"Nurses, Practical & Vocational (Licensed)",7252,$24.70,$21.44,$24.40,$28.12,$51381.00
4902,2017,13380,"Bellingham, WA",29-2061,"Nurses, Practical & Vocational (Licensed)",307,$22.37,$18.66,$21.98,$26.09,$46531.00
4903,2017,14740,"Bremerton-Silverdale, WA",29-2061,"Nurses, Practical & Vocational (Licensed)",404,$24.34,$21.30,$23.38,$26.79,$50622.00
4904,2017,28420,"Kennewick-Richland, WA",29-2061,"Nurses, Practical & Vocational (Licensed)",198,$23.88,$21.08,$23.83,$27.67,$49670.00
4905,2017,30300,"Lewiston, ID-WA",29-2061,"Nurses, Practical & Vocational (Licensed)",83,$20.66,$17.65,$20.86,$23.43,$42956.00
4906,2017,31020,"Longview, WA",29-2061,"Nurses, Practical & Vocational (Licensed)",118,$23.41,$20.69,$23.21,$26.13,$48698.00
4907,2017,34580,"Mount Vernon-Anacortes, WA",29-2061,"Nurses, Practical & Vocational (Licensed)",165,$22.55,$20.20,$22.52,$24.87,$46916.00
4908,2017,36500,"Olympia-Tumwater, WA",29-2061,"Nurses, Practical & Vocational (Licensed)",238,$24.49,$21.15,$24.05,$28.32,$50926.00
4909,2017,38900,"Portland-Vancouver-Hillsboro, OR-WA",29-2061,"Nurses, Practical & Vocational (Licensed)",1610,$24.73,$21.93,$24.53,$27.85,$51432.00
4910,2017,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",29-2061,"Nurses, Practical & Vocational (Licensed)",2261,$26.51,$23.29,$26.59,$29.75,$55138.00
4911,2017,44060,"Spokane-Spokane Valley, WA",29-2061,"Nurses, Practical & Vocational (Licensed)",690,$24.26,$21.34,$23.29,$26.11,$50470.00
4912,2017,45104,"Tacoma-Lakewood, WA Metropolitan Division",29-2061,"Nurses, Practical & Vocational (Licensed)",1482,$24.77,$22.02,$24.54,$27.62,$51523.00
4913,2017,47460,"Walla Walla, WA",29-2061,"Nurses, Practical & Vocational (Licensed)",86,$21.19,$17.78,$21.02,$23.92,$44070.00
4914,2017,48300,"Wenatchee, WA",29-2061,"Nurses, Practical & Vocational (Licensed)",109,$21.65,$19.18,$21.68,$23.96,$45022.00
4915,2017,49420,"Yakima, WA",29-2061,"Nurses, Practical & Vocational (Licensed)",322,$22.40,$18.75,$21.92,$26.19,$46602.00
4916,2017,530001,Northwestern WA Nonmetropolitan Area (NMA),29-2061,"Nurses, Practical & Vocational (Licensed)",158,$23.41,$18.72,$24.43,$27.84,$48688.00
4917,2017,530002,Southwestern WA Nonmetropolitan Area (NMA),29-2061,"Nurses, Practical & Vocational (Licensed)",205,$24.56,$21.30,$24.17,$28.22,$51088.00
4918,2017,530003,Central WA Nonmetropolitan Area (NMA),29-2061,"Nurses, Practical & Vocational (Licensed)",54,$22.18,$19.89,$22.17,$24.64,$46126.00
4919,2017,530004,Eastern WA Nonmetropolitan Area (NMA),29-2061,"Nurses, Practical & Vocational (Licensed)",88,$23.53,$20.01,$22.82,$27.02,$48941.00
