index,Rank,Probability,SOC_Code,Occupation,Alabama,Alaska,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,District of Columbia,Florida,Georgia,Guam,Hawaii,Idaho,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,New Hampshire,New Jersey,New Mexico,New York,North Carolina,North Dakota,Ohio,Oklahoma,Oregon,Pennsylvania,Puerto Rico,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Vermont,Virgin Islands,Virginia,Washington,West Virginia,Wisconsin,Wyoming,Grand Total
387,403.0,0.73,51-2021,"Coil Winders, Tapers, and Finishers",380.0,,80.0,500.0,1260.0,,320.0,,,390.0,630.0,,,,1010.0,300.0,,160.0,260.0,40.0,90.0,,130.0,180.0,180.0,300.0,760.0,,,,70.0,230.0,,510.0,1010.0,,670.0,280.0,100.0,430.0,,,160.0,130.0,610.0,690.0,60.0,30.0,,,180.0,210.0,1180.0,,13520.0
388,404.0,0.73,49-3031,Bus and Truck Mechanics and Diesel Engine Specialists,4460.0,870.0,5090.0,2820.0,20590.0,4430.0,2170.0,460.0,130.0,10950.0,7210.0,110.0,960.0,1610.0,9010.0,8120.0,4030.0,2550.0,4000.0,3100.0,1250.0,3890.0,4410.0,7440.0,5970.0,2370.0,5120.0,1280.0,2550.0,1690.0,880.0,7600.0,1550.0,13290.0,7690.0,1850.0,11570.0,2720.0,3770.0,12020.0,990.0,530.0,3650.0,960.0,6950.0,26320.0,2860.0,650.0,50.0,6360.0,5120.0,1990.0,6130.0,1280.0,255420.0
389,405.0,0.74,49-2011,"Computer, Automated Teller, and Office Machine Repairers",2000.0,170.0,1400.0,670.0,11040.0,1460.0,830.0,390.0,,5870.0,2190.0,30.0,360.0,620.0,3650.0,1750.0,1300.0,870.0,2510.0,920.0,440.0,2130.0,1710.0,1890.0,2870.0,590.0,1970.0,390.0,430.0,1020.0,780.0,3290.0,300.0,6940.0,3630.0,300.0,3360.0,800.0,880.0,4270.0,750.0,470.0,1370.0,340.0,1670.0,13000.0,1290.0,,,3510.0,2190.0,530.0,1600.0,90.0,102830.0
390,406.0,0.74,39-9021,Personal Care Aides,13230.0,4900.0,38670.0,15460.0,144310.0,23640.0,23510.0,3880.0,5260.0,25020.0,19740.0,,3940.0,10840.0,43150.0,27790.0,16230.0,17500.0,14740.0,33410.0,13340.0,14330.0,42190.0,37870.0,67420.0,10630.0,42140.0,4740.0,6810.0,11020.0,7410.0,10460.0,23940.0,156830.0,22130.0,4940.0,26520.0,12100.0,19330.0,92040.0,5480.0,3390.0,14020.0,2600.0,17150.0,188790.0,7870.0,6680.0,40.0,41200.0,26820.0,10710.0,59690.0,1890.0,1497740.0
391,407.0,0.74,27-4012,Broadcast Technicians,340.0,100.0,410.0,100.0,4130.0,680.0,580.0,,650.0,1970.0,810.0,,120.0,120.0,1180.0,610.0,440.0,190.0,300.0,180.0,180.0,350.0,880.0,780.0,530.0,130.0,450.0,160.0,190.0,140.0,140.0,760.0,160.0,4000.0,830.0,80.0,840.0,140.0,290.0,730.0,160.0,110.0,670.0,80.0,290.0,1920.0,140.0,50.0,,640.0,530.0,150.0,830.0,230.0,30470.0
392,408.0,0.74,47-3013,Helpers–Electricians,1950.0,220.0,560.0,300.0,5480.0,360.0,450.0,180.0,70.0,6680.0,3900.0,220.0,210.0,80.0,500.0,760.0,1030.0,470.0,970.0,3510.0,660.0,1130.0,1670.0,600.0,240.0,930.0,810.0,80.0,290.0,900.0,120.0,1680.0,610.0,5210.0,4660.0,40.0,940.0,1790.0,360.0,1780.0,1120.0,,1750.0,210.0,2420.0,8190.0,1280.0,,40.0,3490.0,490.0,260.0,1490.0,70.0,73210.0
393,409.0,0.75,11-9131,Postmasters and Mail Superintendents,280.0,170.0,160.0,210.0,800.0,230.0,170.0,40.0,,360.0,370.0,,60.0,150.0,550.0,310.0,340.0,220.0,280.0,260.0,210.0,240.0,340.0,450.0,350.0,190.0,320.0,180.0,180.0,70.0,170.0,430.0,160.0,880.0,520.0,120.0,510.0,270.0,240.0,820.0,90.0,40.0,210.0,130.0,280.0,840.0,120.0,130.0,,410.0,310.0,230.0,360.0,90.0,14850.0
394,410.0,0.75,47-2044,Tile and Marble Setters,230.0,,690.0,80.0,7810.0,850.0,200.0,,,4980.0,430.0,,380.0,120.0,1710.0,460.0,340.0,170.0,250.0,380.0,,370.0,720.0,750.0,520.0,160.0,630.0,190.0,340.0,1480.0,80.0,1050.0,120.0,1890.0,320.0,50.0,600.0,290.0,800.0,1060.0,40.0,80.0,290.0,70.0,430.0,1910.0,1320.0,,,560.0,1000.0,50.0,420.0,60.0,36730.0
395,411.0,0.75,47-2141,"Painters, Construction and Maintenance",1940.0,380.0,4730.0,1340.0,35210.0,4010.0,1740.0,420.0,470.0,17700.0,3780.0,170.0,2050.0,1620.0,8380.0,3810.0,1820.0,1880.0,1920.0,4930.0,1460.0,4660.0,4900.0,3880.0,3930.0,1330.0,3820.0,850.0,1350.0,3070.0,790.0,4170.0,1080.0,13360.0,3610.0,580.0,5500.0,2250.0,4170.0,5890.0,570.0,610.0,2540.0,570.0,3010.0,18740.0,2420.0,690.0,50.0,6260.0,9100.0,720.0,3260.0,590.0,218080.0
396,412.0,0.75,53-6061,"Transportation Attendants, Except Flight Attendants",,410.0,220.0,140.0,5770.0,,120.0,,260.0,870.0,220.0,,620.0,30.0,930.0,290.0,,90.0,,,,,350.0,560.0,,,60.0,,,340.0,,510.0,,1610.0,50.0,140.0,370.0,100.0,100.0,420.0,,,50.0,,70.0,1510.0,380.0,,,340.0,,,,,16930.0
397,413.0,0.75,17-3022,Civil Engineering Technicians,1600.0,520.0,1110.0,190.0,8360.0,1300.0,480.0,490.0,180.0,2930.0,1760.0,,140.0,280.0,1930.0,800.0,850.0,1270.0,1330.0,570.0,400.0,1110.0,730.0,2420.0,2250.0,960.0,1240.0,350.0,370.0,890.0,170.0,920.0,600.0,1840.0,3250.0,500.0,1970.0,710.0,840.0,2280.0,390.0,290.0,700.0,420.0,1560.0,11750.0,580.0,370.0,,2030.0,1730.0,810.0,1680.0,350.0,72550.0
398,414.0,0.75,49-3041,Farm Equipment Mechanics and Service Technicians,460.0,,190.0,800.0,2460.0,530.0,140.0,150.0,,810.0,750.0,,,720.0,1470.0,1180.0,2140.0,1470.0,860.0,370.0,90.0,300.0,50.0,760.0,1720.0,610.0,1200.0,470.0,1600.0,70.0,,,210.0,570.0,740.0,1040.0,1490.0,500.0,680.0,980.0,40.0,,230.0,710.0,660.0,2310.0,200.0,110.0,,580.0,840.0,50.0,1610.0,100.0,35020.0
399,415.0,0.76,25-4011,Archivists,70.0,,60.0,50.0,520.0,50.0,80.0,40.0,180.0,160.0,60.0,,,,260.0,120.0,,40.0,,80.0,,270.0,250.0,110.0,80.0,,110.0,,,30.0,,100.0,40.0,880.0,110.0,,120.0,40.0,70.0,280.0,60.0,60.0,80.0,,90.0,490.0,,40.0,,100.0,160.0,,120.0,,5460.0
400,416.0,0.76,51-9011,Chemical Equipment Operators and Tenders,2650.0,,320.0,1270.0,2350.0,800.0,580.0,650.0,,1620.0,1710.0,,,370.0,1700.0,1430.0,590.0,620.0,1930.0,1380.0,70.0,870.0,1050.0,2480.0,450.0,600.0,2090.0,,560.0,100.0,310.0,3240.0,90.0,1930.0,3500.0,,5590.0,950.0,150.0,4540.0,980.0,90.0,2170.0,370.0,2730.0,14760.0,670.0,,,1240.0,730.0,1170.0,1290.0,80.0,74820.0
401,417.0,0.76,49-2092,"Electric Motor, Power Tool, and Related Repairers",520.0,,380.0,270.0,1670.0,520.0,140.0,30.0,,750.0,390.0,,,230.0,790.0,310.0,70.0,200.0,190.0,400.0,,280.0,190.0,690.0,720.0,190.0,320.0,100.0,,120.0,,450.0,,490.0,470.0,110.0,790.0,150.0,160.0,690.0,140.0,,420.0,,240.0,1820.0,120.0,,,530.0,290.0,230.0,330.0,50.0,16950.0
402,418.0,0.76,45-4021,Fallers,90.0,,,160.0,230.0,,,,,,110.0,,,290.0,,120.0,,,80.0,90.0,,,,150.0,,510.0,,,,,,,,60.0,380.0,,140.0,,630.0,,,,,,,40.0,,,,420.0,310.0,,,,3810.0
403,419.0,0.77,19-4091,"Environmental Science and Protection Technicians, Including Health",340.0,110.0,720.0,170.0,4560.0,830.0,310.0,210.0,50.0,1400.0,690.0,,240.0,330.0,810.0,630.0,190.0,380.0,270.0,450.0,120.0,440.0,640.0,840.0,690.0,230.0,450.0,80.0,120.0,480.0,200.0,980.0,220.0,2170.0,1110.0,110.0,1530.0,370.0,260.0,1080.0,70.0,50.0,210.0,80.0,690.0,3630.0,310.0,80.0,30.0,680.0,1050.0,720.0,510.0,130.0,33050.0
404,420.0,0.77,49-9094,Locksmiths and Safe Repairers,290.0,,190.0,80.0,2240.0,370.0,100.0,120.0,40.0,1890.0,520.0,,,60.0,600.0,240.0,150.0,210.0,180.0,280.0,,410.0,380.0,440.0,260.0,160.0,230.0,60.0,90.0,240.0,60.0,1010.0,150.0,1110.0,400.0,70.0,490.0,140.0,320.0,460.0,,60.0,390.0,,250.0,2330.0,140.0,30.0,,590.0,330.0,40.0,230.0,,18430.0
405,421.0,0.77,37-3013,Tree Trimmers and Pruners,240.0,120.0,310.0,350.0,6570.0,,580.0,,30.0,1790.0,1150.0,,250.0,230.0,510.0,530.0,290.0,,900.0,250.0,240.0,1470.0,1080.0,1530.0,,,1380.0,50.0,,,420.0,570.0,,1520.0,2370.0,,1150.0,780.0,,2800.0,280.0,,600.0,280.0,900.0,4300.0,,260.0,,,420.0,150.0,560.0,,37210.0
406,422.0,0.77,35-3011,Bartenders,3700.0,1740.0,11150.0,2160.0,57340.0,12560.0,7740.0,2110.0,4310.0,42510.0,10410.0,190.0,3200.0,2890.0,26410.0,12270.0,8070.0,4240.0,4070.0,9190.0,3180.0,10080.0,17680.0,17640.0,17270.0,2430.0,9910.0,5340.0,5610.0,14870.0,3520.0,14740.0,2730.0,43670.0,11890.0,3690.0,22950.0,5420.0,9040.0,32390.0,1630.0,3690.0,7560.0,3160.0,7500.0,40160.0,2290.0,1880.0,460.0,10590.0,13520.0,2560.0,28120.0,2180.0,605610.0
407,423.0,0.77,13-1023,"Purchasing Agents, Except Wholesale, Retail, and Farm Products",6240.0,670.0,5030.0,1380.0,33720.0,6050.0,4240.0,760.0,2630.0,15820.0,8060.0,130.0,1040.0,1140.0,10150.0,6210.0,2480.0,3410.0,3390.0,2660.0,910.0,6850.0,6060.0,11710.0,6250.0,1570.0,4760.0,710.0,1640.0,1880.0,1490.0,8540.0,1770.0,14740.0,8160.0,630.0,12950.0,3730.0,3170.0,13500.0,2000.0,820.0,3210.0,690.0,3940.0,27360.0,2540.0,540.0,40.0,12520.0,11780.0,700.0,7100.0,320.0,299790.0
408,424.0,0.77,35-9021,Dishwashers,4790.0,1670.0,9560.0,3440.0,86200.0,8300.0,6270.0,1520.0,4330.0,36330.0,14900.0,380.0,4050.0,2720.0,16900.0,8460.0,3600.0,4000.0,3820.0,5380.0,2550.0,9680.0,14870.0,15210.0,7270.0,2540.0,8810.0,1910.0,2280.0,10450.0,2470.0,10450.0,2900.0,34320.0,12550.0,1180.0,13770.0,4150.0,6290.0,20400.0,2270.0,2100.0,5910.0,1840.0,8300.0,35240.0,3550.0,1350.0,270.0,12150.0,12870.0,1980.0,9850.0,1060.0,509410.0
409,426.0,0.78,31-9093,Medical Equipment Preparers,1150.0,110.0,1330.0,200.0,6600.0,980.0,390.0,170.0,260.0,3860.0,1220.0,,240.0,230.0,1910.0,780.0,430.0,290.0,590.0,310.0,500.0,1300.0,1610.0,1890.0,1250.0,290.0,1220.0,190.0,340.0,260.0,280.0,2570.0,150.0,2720.0,1520.0,230.0,2210.0,370.0,1220.0,1980.0,260.0,150.0,510.0,150.0,820.0,3170.0,470.0,100.0,,910.0,1760.0,380.0,870.0,80.0,52780.0
410,427.0,0.78,51-4031,"Cutting, Punching, and Press Machine Setters, Operators, and Tenders Metal and Plastic",5680.0,70.0,1840.0,2770.0,14300.0,1160.0,2050.0,220.0,,3830.0,4120.0,,,,9570.0,11610.0,2840.0,1710.0,7050.0,700.0,280.0,700.0,2600.0,18430.0,8570.0,1680.0,3100.0,170.0,660.0,970.0,500.0,3970.0,200.0,4200.0,6860.0,160.0,17760.0,2740.0,1450.0,8550.0,670.0,630.0,2800.0,960.0,6560.0,12810.0,940.0,200.0,,2240.0,2240.0,590.0,9170.0,,192880.0
411,428.0,0.78,43-9011,Computer Operators,720.0,140.0,1320.0,900.0,4080.0,440.0,310.0,150.0,130.0,2070.0,2040.0,90.0,410.0,120.0,1920.0,770.0,360.0,720.0,380.0,410.0,200.0,780.0,1530.0,820.0,550.0,470.0,1340.0,70.0,1030.0,290.0,270.0,2480.0,280.0,4430.0,1060.0,130.0,1330.0,340.0,,2070.0,910.0,260.0,500.0,,2180.0,3750.0,360.0,50.0,,990.0,740.0,210.0,640.0,60.0,47600.0
412,429.0,0.78,51-8092,Gas Plant Operators,270.0,120.0,,,1470.0,460.0,,50.0,,110.0,60.0,,,,970.0,200.0,150.0,330.0,300.0,770.0,,360.0,,960.0,220.0,,220.0,100.0,150.0,,,,260.0,260.0,150.0,770.0,440.0,800.0,100.0,1050.0,,,270.0,,200.0,2780.0,130.0,,,360.0,70.0,330.0,70.0,590.0,15900.0
413,430.0,0.79,43-5053,"Postal Service Mail Sorters, Processors, and Processing Machine Operators",1030.0,270.0,1660.0,590.0,13540.0,2260.0,1170.0,440.0,630.0,6140.0,2750.0,,390.0,230.0,6010.0,1950.0,1370.0,810.0,910.0,1090.0,480.0,2890.0,3250.0,3520.0,2300.0,350.0,2890.0,320.0,830.0,760.0,640.0,5170.0,380.0,9540.0,3160.0,340.0,3940.0,860.0,1340.0,5600.0,520.0,660.0,1220.0,280.0,2120.0,6880.0,690.0,190.0,30.0,2570.0,2120.0,440.0,1700.0,150.0,111370.0
414,431.0,0.79,53-3032,Heavy and Tractor-Trailer Truck Drivers,31890.0,2740.0,23310.0,33210.0,130640.0,23380.0,13900.0,3910.0,500.0,77660.0,56120.0,400.0,3510.0,11940.0,66550.0,52640.0,37620.0,19810.0,27040.0,22610.0,8410.0,23470.0,24840.0,53040.0,34580.0,22460.0,42400.0,6530.0,26910.0,10680.0,6420.0,42990.0,9910.0,57330.0,54400.0,12210.0,70740.0,23250.0,21670.0,78320.0,8160.0,3180.0,26520.0,7770.0,58120.0,175780.0,22350.0,3540.0,170.0,40450.0,31090.0,10850.0,49140.0,6210.0,1713270.0
415,432.0,0.79,39-5093,Shampooers,140.0,,,,790.0,,120.0,370.0,120.0,1020.0,580.0,,,,1080.0,,,,,140.0,,1790.0,520.0,110.0,,,,,,,,2380.0,,1890.0,180.0,,140.0,,,1190.0,,,,,,920.0,,,,910.0,,,,,14390.0
416,433.0,0.79,47-2081,Drywall and Ceiling Tile Installers,550.0,,4140.0,570.0,23100.0,2880.0,490.0,340.0,,5160.0,1720.0,,1010.0,1110.0,1760.0,1030.0,970.0,910.0,710.0,,340.0,2210.0,1490.0,1290.0,1100.0,130.0,770.0,240.0,750.0,2000.0,580.0,1230.0,640.0,3110.0,1620.0,280.0,1250.0,930.0,910.0,1940.0,190.0,,920.0,470.0,1580.0,9450.0,2490.0,200.0,,2020.0,3970.0,190.0,1120.0,220.0,92080.0
417,434.0,0.79,49-9098,"Helpers–Installation, Maintenance, and Repair Workers",3540.0,510.0,2560.0,1090.0,13530.0,1020.0,880.0,480.0,310.0,5820.0,3280.0,380.0,650.0,730.0,3050.0,2220.0,770.0,900.0,1520.0,3940.0,360.0,3230.0,1680.0,2240.0,1890.0,1820.0,840.0,280.0,350.0,1020.0,540.0,4040.0,1240.0,4970.0,4230.0,520.0,2130.0,2160.0,1400.0,4700.0,1360.0,390.0,2100.0,,2980.0,16970.0,1190.0,160.0,,4200.0,1800.0,850.0,1330.0,320.0,120470.0
418,435.0,0.79,49-3052,Motorcycle Mechanics,240.0,60.0,290.0,170.0,1410.0,460.0,120.0,,,1300.0,390.0,,,140.0,520.0,320.0,520.0,200.0,240.0,300.0,120.0,140.0,120.0,480.0,220.0,80.0,370.0,180.0,70.0,150.0,200.0,270.0,80.0,650.0,490.0,70.0,660.0,220.0,220.0,770.0,,,270.0,120.0,300.0,1310.0,240.0,,,320.0,340.0,160.0,460.0,90.0,15850.0
419,436.0,0.79,51-2011,"Aircraft Structure, Surfaces, Rigging, and Systems Assemblers",1550.0,,660.0,430.0,3270.0,90.0,1180.0,,,1740.0,2810.0,,,110.0,210.0,,,,,,,,80.0,,,,,,,,,50.0,,150.0,,,510.0,1030.0,80.0,,,,,,,3310.0,170.0,,,,,260.0,,,17690.0
420,437.0,0.79,45-4022,Logging Equipment Operators,2280.0,,,1240.0,1200.0,100.0,,,,970.0,1700.0,,,710.0,,210.0,40.0,,310.0,1120.0,1150.0,90.0,,760.0,470.0,1820.0,100.0,430.0,,,220.0,,,380.0,1570.0,,230.0,,2080.0,570.0,,,1330.0,50.0,750.0,690.0,,140.0,,1370.0,1650.0,410.0,540.0,40.0,26720.0
421,438.0,0.79,47-2042,"Floor Layers, Except Carpet, Wood, and Hard Tiles",270.0,,,,2080.0,120.0,90.0,,,830.0,130.0,,250.0,150.0,470.0,200.0,90.0,190.0,,210.0,,130.0,180.0,280.0,60.0,30.0,410.0,,,50.0,,,,470.0,150.0,,220.0,120.0,300.0,240.0,,,160.0,130.0,100.0,370.0,150.0,40.0,,,,,440.0,,9110.0
422,439.0,0.8,39-5011,Barbers,,,,,1320.0,720.0,,,,,,,,,,,,,,,,250.0,,,,,310.0,,,,,910.0,,2130.0,300.0,,,,,990.0,,,,,,3120.0,,,,,,,,,10050.0
423,440.0,0.8,47-5011,"Derrick Operators, Oil and Gas",,220.0,,120.0,550.0,280.0,,,,,,,,,130.0,,,160.0,,410.0,,,,50.0,,,,,,,,,980.0,,,680.0,,1120.0,,440.0,,,,,,4980.0,170.0,,,,,180.0,,320.0,10790.0
424,441.0,0.81,35-2011,"Cooks, Fast Food",6940.0,780.0,17540.0,6980.0,102780.0,7280.0,6380.0,720.0,2030.0,11160.0,23160.0,530.0,2350.0,6730.0,18980.0,8300.0,3720.0,7550.0,5600.0,5910.0,910.0,7640.0,7080.0,14110.0,400.0,10920.0,9530.0,3070.0,2710.0,8400.0,1330.0,9300.0,3620.0,16790.0,8100.0,1450.0,16000.0,15520.0,9740.0,8410.0,4940.0,1480.0,14210.0,1940.0,14390.0,51680.0,2650.0,640.0,250.0,13490.0,5420.0,1720.0,4630.0,1030.0,518920.0
425,442.0,0.81,43-9022,Word Processors and Typists,350.0,120.0,320.0,,15260.0,,950.0,120.0,290.0,2730.0,470.0,,690.0,460.0,580.0,450.0,470.0,120.0,170.0,380.0,130.0,750.0,860.0,1850.0,700.0,300.0,860.0,100.0,230.0,570.0,60.0,4570.0,160.0,15720.0,740.0,190.0,1650.0,470.0,140.0,6790.0,3100.0,420.0,500.0,,260.0,1470.0,740.0,,,580.0,490.0,80.0,1010.0,,69420.0
426,443.0,0.81,17-3012,Electrical and Electronics Drafters,310.0,40.0,580.0,140.0,5090.0,620.0,440.0,60.0,120.0,860.0,380.0,,180.0,120.0,810.0,310.0,220.0,250.0,450.0,230.0,190.0,400.0,900.0,540.0,440.0,120.0,520.0,120.0,160.0,190.0,300.0,580.0,230.0,1480.0,640.0,50.0,760.0,300.0,450.0,1140.0,60.0,,360.0,30.0,410.0,2970.0,250.0,40.0,,490.0,970.0,50.0,460.0,,26810.0
427,444.0,0.81,17-3024,Electro-Mechanical Technicians,110.0,40.0,340.0,,2430.0,180.0,70.0,,,250.0,260.0,,,,400.0,260.0,90.0,,150.0,,,170.0,750.0,550.0,260.0,,,,70.0,100.0,160.0,260.0,210.0,530.0,140.0,,420.0,390.0,610.0,560.0,40.0,,120.0,,360.0,1400.0,140.0,,,620.0,180.0,,150.0,,12770.0
428,445.0,0.81,51-9192,"Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders",330.0,,180.0,310.0,2980.0,100.0,190.0,160.0,,580.0,350.0,,40.0,90.0,540.0,1120.0,230.0,200.0,170.0,90.0,,170.0,350.0,880.0,210.0,80.0,340.0,,,,160.0,450.0,,400.0,320.0,,1070.0,410.0,200.0,970.0,240.0,,420.0,80.0,680.0,,190.0,,,270.0,780.0,90.0,150.0,,16570.0
429,446.0,0.81,11-9141,"Property, Real Estate, and Community Association Managers",440.0,330.0,4650.0,1610.0,28730.0,2030.0,2340.0,430.0,1690.0,20850.0,4730.0,70.0,2550.0,1670.0,8530.0,3710.0,1220.0,2050.0,1950.0,2900.0,440.0,3800.0,4750.0,5120.0,3330.0,1370.0,3550.0,790.0,690.0,3350.0,610.0,4540.0,700.0,7500.0,2900.0,540.0,5160.0,2270.0,2220.0,4100.0,150.0,650.0,1940.0,870.0,4820.0,11420.0,2300.0,400.0,50.0,2590.0,2460.0,660.0,1740.0,280.0,180540.0
430,447.0,0.81,43-6013,Medical Secretaries,5130.0,1410.0,13840.0,3430.0,73310.0,6950.0,3930.0,4010.0,1710.0,20540.0,13110.0,70.0,1420.0,920.0,14190.0,11040.0,4720.0,2790.0,5740.0,2150.0,3430.0,11850.0,22240.0,21150.0,11200.0,2530.0,15610.0,2000.0,2570.0,2770.0,2160.0,11620.0,3850.0,11720.0,13050.0,840.0,39610.0,8660.0,13460.0,24450.0,4080.0,2470.0,7580.0,140.0,8840.0,96290.0,3540.0,960.0,70.0,5200.0,8420.0,1390.0,5350.0,1510.0,561020.0
431,448.0,0.81,51-6021,"Pressers, Textile, Garment, and Related Materials",740.0,,670.0,380.0,6960.0,640.0,680.0,40.0,110.0,3360.0,1500.0,,570.0,120.0,890.0,540.0,210.0,370.0,520.0,380.0,,570.0,1010.0,670.0,850.0,480.0,510.0,70.0,90.0,570.0,240.0,1350.0,250.0,2320.0,1740.0,,2180.0,580.0,430.0,1190.0,330.0,280.0,920.0,50.0,740.0,6140.0,140.0,,,1420.0,840.0,110.0,470.0,50.0,45270.0
432,449.0,0.82,51-2031,Engine and Other Machine Assemblers,1530.0,,310.0,200.0,1470.0,,190.0,,,160.0,380.0,,,,2050.0,,940.0,90.0,800.0,80.0,,110.0,70.0,4850.0,290.0,380.0,990.0,,160.0,,200.0,210.0,,420.0,850.0,250.0,6640.0,370.0,110.0,1200.0,,,940.0,610.0,1280.0,2190.0,120.0,50.0,,350.0,860.0,,760.0,,32460.0
433,450.0,0.82,49-2098,Security and Fire Alarm Systems Installers,860.0,80.0,1740.0,660.0,6790.0,1420.0,610.0,150.0,,5890.0,1710.0,40.0,460.0,250.0,2230.0,940.0,420.0,370.0,610.0,930.0,260.0,1930.0,1380.0,1190.0,1080.0,280.0,1530.0,120.0,370.0,920.0,320.0,2120.0,360.0,4710.0,2690.0,50.0,2430.0,1000.0,740.0,2610.0,320.0,270.0,470.0,80.0,1680.0,7760.0,820.0,70.0,,2880.0,840.0,220.0,320.0,,67980.0
434,451.0,0.82,49-9045,"Refractory Materials Repairers, Except Brickmasons",100.0,,,,,,,,,,,,,,,190.0,,,,,,,,40.0,,,30.0,,,,,,,100.0,,,,40.0,40.0,170.0,,,,,150.0,140.0,,,,50.0,,,,,1050.0
435,452.0,0.82,39-2021,Nonfarm Animal Caretakers,2690.0,340.0,3250.0,1400.0,19730.0,4840.0,2300.0,660.0,410.0,11830.0,5110.0,,570.0,1120.0,8580.0,3760.0,1800.0,2200.0,3560.0,2190.0,810.0,2710.0,4680.0,6360.0,3220.0,840.0,3550.0,700.0,1260.0,1800.0,900.0,5570.0,1130.0,13220.0,6620.0,320.0,6660.0,1900.0,2460.0,6600.0,360.0,,3150.0,600.0,3100.0,14460.0,1430.0,450.0,30.0,6840.0,4470.0,910.0,3270.0,340.0,187060.0
436,453.0,0.82,47-2211,Sheet Metal Workers,1190.0,450.0,2690.0,1280.0,13050.0,3310.0,1170.0,490.0,130.0,7460.0,4400.0,190.0,970.0,420.0,4120.0,4060.0,1870.0,2170.0,1540.0,1040.0,760.0,2640.0,3990.0,3480.0,2860.0,1810.0,4070.0,610.0,770.0,1050.0,500.0,2590.0,610.0,8130.0,3900.0,410.0,4100.0,3360.0,2400.0,4220.0,150.0,500.0,1950.0,430.0,2720.0,11090.0,2060.0,380.0,80.0,3900.0,3440.0,380.0,3350.0,170.0,134860.0
437,454.0,0.82,47-2072,Pile-Driver Operators,,50.0,,,470.0,,,,,250.0,,,,,,,,,,420.0,,80.0,270.0,,,40.0,,,,,,240.0,,120.0,,,,120.0,70.0,80.0,,,140.0,,,390.0,,,,90.0,140.0,,,,2970.0
438,455.0,0.82,47-2021,Brickmasons and Blockmasons,460.0,,770.0,460.0,4550.0,1480.0,620.0,220.0,180.0,4640.0,940.0,,290.0,300.0,2860.0,1870.0,830.0,520.0,840.0,480.0,190.0,1980.0,1650.0,1950.0,1300.0,200.0,1600.0,260.0,600.0,840.0,310.0,1480.0,260.0,6300.0,2400.0,200.0,2950.0,440.0,460.0,3150.0,240.0,,730.0,340.0,1440.0,3740.0,1390.0,90.0,80.0,2580.0,990.0,330.0,1500.0,210.0,64490.0
439,456.0,0.83,45-3011,Fishers and Related Fishing Workers,,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0
440,457.0,0.83,47-2221,Structural Iron and Steel Workers,1340.0,180.0,1460.0,930.0,6590.0,1280.0,540.0,,240.0,4390.0,1340.0,30.0,170.0,420.0,2790.0,1850.0,850.0,360.0,1170.0,2870.0,240.0,910.0,1170.0,1450.0,1470.0,600.0,1330.0,170.0,1020.0,290.0,110.0,1100.0,260.0,5720.0,1500.0,220.0,3190.0,1060.0,650.0,1800.0,330.0,140.0,930.0,750.0,1090.0,7230.0,1680.0,60.0,,1310.0,1270.0,310.0,1330.0,170.0,69660.0
441,458.0,0.83,53-4021,"Railroad Brake, Signal, and Switch Operators",220.0,,,,,,,,,,820.0,,,,970.0,270.0,,,100.0,740.0,,40.0,290.0,,740.0,,1220.0,,550.0,,,90.0,290.0,640.0,440.0,,310.0,,,1030.0,,,100.0,,400.0,3320.0,,,,,,70.0,180.0,350.0,13180.0
442,459.0,0.83,53-4031,Railroad Conductors and Yardmasters,1030.0,,,580.0,1630.0,,,,,850.0,1260.0,,,,2390.0,1490.0,570.0,,,580.0,,,,480.0,620.0,470.0,890.0,,910.0,,30.0,,,6070.0,290.0,570.0,,550.0,400.0,2350.0,,,420.0,170.0,640.0,4550.0,,,,1020.0,,,680.0,660.0,32150.0
443,460.0,0.83,35-2012,"Cooks, Institution and Cafeteria",10700.0,960.0,5090.0,6910.0,28680.0,8210.0,3530.0,2670.0,1620.0,12950.0,14690.0,60.0,1580.0,3160.0,15500.0,12650.0,7520.0,5930.0,11260.0,5510.0,1820.0,4440.0,7970.0,8830.0,7570.0,7370.0,14620.0,2150.0,4260.0,1580.0,1550.0,7590.0,2890.0,16020.0,7790.0,1490.0,17730.0,10280.0,5610.0,20480.0,3980.0,1060.0,8210.0,2540.0,9750.0,37150.0,3760.0,1130.0,170.0,7300.0,10150.0,5370.0,11000.0,1320.0,414110.0
444,461.0,0.83,53-5011,Sailors and Marine Oilers,340.0,810.0,,,,,80.0,50.0,30.0,2820.0,100.0,,580.0,,670.0,760.0,70.0,,1030.0,6590.0,200.0,510.0,390.0,220.0,,190.0,110.0,,,,,640.0,,1620.0,250.0,,290.0,,220.0,420.0,70.0,100.0,90.0,,1030.0,2660.0,,,60.0,2270.0,3210.0,,70.0,,28550.0
